Type,First Name,Last Name,Company,Email,Phone,Phone 2,Fax,Address,Address 2,City,State,Zip,APN,Property Address,Property City,Property County,Property State,Property Zip,Property Size,Short Legal Description,Offer Amount,Market Value,Assessed Value,Repair Estimate
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-038532,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4591,Bay Harbor\Lot 20\Plat 2 Block N\Bay Harbor,,,40000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-038540,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4591,Bay Harbor\Lot 19\Plat 2 Block N\Bay Harbor,,,40000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-038559,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4821,Bay Harbor\Lot 18\Plat 2 Block N\Bay Harbor,,,42000,
Company,,,State Of Maryland St Mary'S College Of Maryland,,,,,St Marys College 18952 E Fisher Rd,,Saint Marys City,MD,20686,1-030841,Point Lookout Road,Cawood'S Subd,St Mary's County,MD,,1.64,Cawood'S Subd\Lot 1 Eq 1.64 Acs\Plat 22/271\Cawoods Subd,,,88600,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032062,9 Sf,Scotland Beach,St Mary's County,MD,,0.2066,"Scotland Beach\Lot 100 Eq 9,000 Sf\Sub 3\Scotland Beach",,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032070,5Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 109\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032089,5Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 110\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032097,5Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 111\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032100,5Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 112\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032119,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 116\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032127,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 117\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032135,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 118\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032143,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 119\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032151,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 120\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032178,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 127\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032186,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 128\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032194,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 129\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032208,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 130\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032216,6Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 131\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032224,9 Sf,Scotland Beach,St Mary's County,MD,,0.2066,"Scotland Beach\Lot 132 Eq. 9,000 Sf\Sub 3\Scotland Beach",,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032232,9 Sf,Scotland Beach,St Mary's County,MD,,0.2066,"Scotland Beach\Lot 133 Eq. 9,000 Sf\Sub 3\Scotland Beach",,,63600,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032240,9 Sf,Scotland Beach,St Mary's County,MD,,0.2066,"Scotland Beach\Lot 140 Eq. 9,000 Sf\Sub 3\Scotland Beach",,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032259,9 Sf,Scotland Beach,St Mary's County,MD,,0.2066,"Scotland Beach\Lot 141 Eq. 9,000 Sf\Sub 3\Scotland Beach",,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032267,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 142\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032275,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 143\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032283,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 144\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032291,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 145\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032305,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 146\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032313,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 151\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032321,7Th St,Scotland Beach,St Mary's County,MD,,0.6198,"Scotland Beach\Lts 156,157,163\Section 3\Scotland Beach",,,67300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032364,7Th St,Scotland Beach,St Mary's County,MD,,0.2066,Scotland Beach\Lot 150\Sub 3\Scotland Beach,,,42300,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032372,Point Lookout Road,Scotland Beach,St Mary's County,MD,,0.2583,Scotland Beach\Lot 168 Sub 3\And Land South Of Lot\Scotland,,,51500,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes Office Bldg,,Annapolis,MD,21401,1-032380,Point Lookout Road,Scotland Beach,St Mary's County,MD,,0.2401,Scotland Beach\Lot 169\Sub 3\Scotland Beach,,,49200,
Company,,,United States Of America,,,,,25 K Street Ne Room 305,,Washington,DC,20002,1-034103,Point Lookout Road,S/S Point Lookout Rd,St Mary's County,MD,,0.9183,\Confederate Monument\Site\S/S Point Lookout Rd,,,90200,
Company,,,Millison Rachelle Trustee,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,1-034189,Fresh Pond Neck Road,Ridge,St Mary's County,MD,20680,0.28,"\12,196 Sq Ft\N/S Fresh Pond Neck Rd\Ridge",,,84100,
Company,,,State Of Maryland & Highway Administration,,,,,301 West Preston St Sha,,Baltimore,MD,21201,1-034243,19662 Three Notch Road,Evergreen Pk Dr St James,St Mary's County,MD,,0.46,"\19,998 Sq Ft\Corner Rt 235\Evergreen Pk Dr St James",,,60300,
Company,,,Commissioners Of St Marys County,,,,,PO Box 653,,Leonardtown,MD,20650,1-034251,Curleys Road,Evergreen The Pine,St Mary's County,MD,20680,2.5,\Part Of Lot 8 = 2.50\Plat 10/131\Evergreen The Pine,,,93300,
Company,,,Sanctuary At St Mary'S College Llc,,,,,127 John Bratton,,Williamsburg,VA,23185,1-034324,Braemore Lane,Sanctuary At St Mary'S,St Mary's County,MD,20653,4.77,Sanctuary At St Mary'S\Outparcel A\Plat 65/83\Sanctuary At S,,,35700,
Company,,,Raley Julia M Trustee Julia M Raley Revocable Trust,,,,,18000 Church Cove Ln,,Saint Inigoes,MD,20684,1-035266,Rt 235,Nr Dameron,St Mary's County,MD,,73.91,\73.91 Acres\W/S Md Rt 235\Nr Dameron,,,13800,
Company,,,Sterling Marion D Trustee Marion D Sterling Revocable Trust,,,,,21745 Newtowne Neck Rd,,Leonardtown,MD,20650,1-035398,49750 Fresh Pond Neck Road,Land Of Lucy May Dunbar,St Mary's County,MD,,0.37,\Parcel 3\Plat 25/66\Land Of Lucy May Dunbar,,,48400,
Company,,,State Of Maryland Trustees Of St Marys College,,,,,St Marys College,,St Marys City,MD,20686,1-035932,Rt 5,St Marys College,St Mary's County,MD,,0.8,"\34,848 Sq Ft\W/S Rt 5\St Marys College",,,69600,
Company,,,State Of Maryland Dept Of Natural Resources,,,,,Tawes State Office Bldg Dnr,,Annapolis,MD,21401,1-036238,,Point Lookout,St Mary's County,MD,,0.466,\Lt 32-33-34-35 Bl 27\Lt 40 Block 30\Point Lookout,,,60600,
Company,,,St Jerome'S Llc,,,,,21909 Three Notch Rd,,Lexington Park,MD,20653,1-048449,Grayfox Way,St Jeromes Branch,St Mary's County,MD,20680,17.8,St Jeromes Branch\Outparcel A\Plat 68/16\St Jeromes Branch,,,63900,
Company,,,Able Transport Company,,,,,28031 Persimmon Creek Ln,,Mechanicsville,MD,20659,1-036440,Kittamaquund Lane,Algonquin Village,St Mary's County,MD,,1.22,Algonquin Village\Lot B1 Section 2\Plat 27/124\Algonquin Vil,,,81100,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-036807,Malone Bay Ct,St Jeromes Shores,St Mary's County,MD,20628,1.28,St Jeromes Shores\Lot 20\Block L\St Jeromes Shores,,,46600,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-036815,Malone Bay Ct,St Jeromes Shores,St Mary's County,MD,20628,0.8272,St Jeromes Shores\Lot 19\Block L\St Jeromes Shores,,,44200,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-036823,Malone Bay Ct,St Jeromes Shores,St Mary's County,MD,20628,0.4706,St Jeromes Shores\Lot 18\Block L\St Jeromes Shores,,,36000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-036831,Malone Bay Ct,St Jeromes Shores,St Mary's County,MD,20628,0.9157,St Jeromes Shores\Lot 17\Block L\St Jeromes Shores,,,45000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-036858,Malone Bay Ct,St Jeromes Shores,St Mary's County,MD,20628,0.7857,St Jeromes Shores\Lot 16\Block L\St Jeromes Shores,,,43800,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-036866,Malone Bay Ct,St Jeromes Shores,St Mary's County,MD,20628,0.6571,St Jeromes Shores\Lot 13\Block L\St Jeromes Shores,,,42600,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037234,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4832,Bay Harbor\Lot 26\Plat 2 Block N\Bay Harbor,,,42100,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037242,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4591,Bay Harbor\Lot 25\Plat 2 Block N\Bay Harbor,,,40000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037250,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4591,Bay Harbor\Lot 24\Plat 2 Block N\Bay Harbor,,,40000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037269,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4591,Bay Harbor\Lot 23\Plat 2 Block N\Bay Harbor,,,40000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037277,Easley Road,Bay Harbor,St Mary's County,MD,20628,0.4591,Bay Harbor\Lot 22\Plat 2 Block N\Bay Harbor,,,40000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037382,Legend Harbor Ave,St Jeromes Shores,St Mary's County,MD,20628,0.7518,St Jeromes Shores\Lot 1\Block K\St Jeromes Shores,,,43500,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037390,Saint Jeromes Neck Road,St Jeromes Shores,St Mary's County,MD,20628,0.6179,St Jeromes Shores\Lot 25\Block L\St Jeromes Shores,,,42200,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037404,Saint Jeromes Neck Road,St Jeromes Shores,St Mary's County,MD,20628,0.5653,St Jeromes Shores\Lot 24\Block L\St Jeromes Shores,,,41700,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037412,Saint Jeromes Neck Road,St Jeromes Shores,St Mary's County,MD,20628,0.5129,St Jeromes Shores\Lot 23\Block L\St Jeromes Shores,,,36400,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037420,Saint Jeromes Neck Road,St Jeromes Shores,St Mary's County,MD,20628,0.5354,St Jeromes Shores\Lot 22\Block L\St Jeromes Shores,,,39000,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037439,Saint Jeromes Neck Road,St Jeromes Shores,St Mary's County,MD,20628,0.6536,St Jeromes Shores\Lot 21\Block L\St Jeromes Shores,,,42600,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037676,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5489,St Jeromes Shores\Lot O\Block A\St Jeromes Shores,,,41600,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037684,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5623,St Jeromes Shores\Lot 1\Block A\St Jeromes Shores,,,41700,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037692,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5543,St Jeromes Shores\Lot 2\Block A\St Jeromes Shores,,,41600,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037706,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5597,St Jeromes Shores\Lot 3\Block A\St Jeromes Shores,,,41700,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037714,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5624,St Jeromes Shores\Lot 4\Block A\St Jeromes Shores,,,41700,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037722,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5595,St Jeromes Shores\Lot 5\Block A\St Jeromes Shores,,,41700,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037730,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5715,St Jeromes Shores\Lot 6\Block A\St Jeromes Shores,,,41800,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037749,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5783,St Jeromes Shores\Lot 7\Block A\St Jeromes Shores,,,41900,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037757,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5876,St Jeromes Shores\Lot 8\Block A\St Jeromes Shores,,,41900,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037765,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5887,St Jeromes Shores\Lot 13\Block A\St Jeromes Shores,,,41900,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037773,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5728,St Jeromes Shores\Lot 14\Block A\St Jeromes Shores,,,41800,
Company,,,Waldschmitt Alice Gst Exempt Trust & Robert S,,,,,44427 Airport Rd Ste 400 C/O Robert W,,California,MD,20619,1-037781,Bay Dr,St Jeromes Shores,St Mary's County,MD,20628,0.5563,St Jeromes Shores\Lot 15\Block A\St Jeromes Shores,,,41600,
Company,,,Fritz Lawrence William Trustee & Evelyn Judith Trustee,,,,,201 N Riverside Dr Apt 701,,Pompano Beach,FL,33062,1-038605,Saint Jeromes Neck Road,On The Chesapeake Bay,St Mary's County,MD,20628,10.78,\10.78 Acres\E/S St Jeromes Neck Rd\On The Chesapeake Bay,,,34700,
Company,,,St Marys County Metropolitan Commission,,,,,43990 Commerce Ave,,Hollywood,MD,20636,1-040863,13094 Point Lookout Road,Airedele Road,St Mary's County,MD,,6.12,\Parcel A 6.122 Acs\Sewerage System\Airedele Road,,,66100,
Company,,,Tiger-Deacon Of Maryland Llc A Md Limited Liability Company,,,,,PO Box 1648,,Cornelius,NC,28031,2-002868,Point Lookout Road,Callaway Marketplace,St Mary's County,MD,,1.07,Callaway Marketplace\Parcel A 1.070 Acs\Plat 53/16\Callaway,,,19800,
Company,,,R A Williams Enterprise Llc,,,,,PO Box 100,,Loveville,MD,20656,1-041967,Evergreen Park Road,Evergreen Park,St Mary's County,MD,20653,0.7698,Evergreen Park\Lot 4\Plat 1/69\Evergreen Park,,,76400,
Company,,,Geraldine C Cameron Revocable Trust,,,,,4825 Young Rd,,Waldorf,MD,20601,2-002922,Walnut St,Piney Point Shores,St Mary's County,MD,,0.2296,Piney Point Shores\Lts-17-21\Block 17\Piney Point Shores,,,71000,
Company,,,Lundeberg Md Seamanship School Inc,,,,,PO Box 75,,Piney Point,MD,20674,2-002949,45353 Saint Georges Ave,Piney Point Shores,St Mary's County,MD,,0.3214,"Piney Point Shores\14,000 Sf\Block 11 Lots 11-17\Piney Point",,,65200,
Company,,,Pleasant Valley Limited Partnershi,,,,,PO Box 535,,Saint Inigoes,MD,20684,1-043463,Villa Road,Pleasant Valley,St Mary's County,MD,20684,138.63,\Tract Two\Plat 47/29\Pleasant Valley,,,25900,
Company,,,Windward Land Development Llc,,,,,PO Box 52,,Great Mills,MD,20634,2-003562,45272 Saint Georges Ave,Piney Point Shores,St Mary's County,MD,20674,0.189,Piney Point Shores\Lot 500-7\Block 1\Piney Point Shores,,,69000,
Company,,,Sothoron John B Trustee & Mary K Trustee,,,,,46370 Dean Ct,,Lexington Park,MD,20653,1-046489,49745 School House Lane,St Jerome'S Crossroads,St Mary's County,MD,20628,2.17,St Jerome'S Crossroads\Lot 5\Section One\St Jeromes Crossroa,,,85800,
Company,,,Alm American Construction Inc S/O,,,,,23450 River Hill Ct,,Lexington Park,MD,20653,1-046543,20150 Tippett Road,O C Ridgely,St Mary's County,MD,20653,1.76,\1.76 Acres\Blap 57/118\O C Ridgely,,,83800,
Company,,,D & E Construction Inc,,,,,26670 Seminokie Way,,Mechanicsville,MD,20659,1-046578,17025 Three Notch Road,Gibby Estates,St Mary's County,MD,20628,1.82,Gibby Estates\Lot 1\Plat 62/6\Gibby Estates,,,84100,
Company,,,Poe B S W Trustee & Catherine A Trustee,,,,,46371 Drayden Rd,,Drayden,MD,20630,2-006014,Windmill Pt Road,Drayden,St Mary's County,MD,,7.12,\7.12 Acres\Windmill Pt Rd\Drayden,,,16100,
Company,,,Duncan Robert C & Helen S Trustees,,,,,6 Glenview Dr,,Princeton,NJ,"=""08540""",2-006529,,Mc Kays Beach,St Mary's County,MD,,0.2617,\Lot 4\Plat 5/82\Mc Kays Beach,,,78900,
Company,,,St Jeromes Crossroads Llc,,,,,8312 Weller Avenue,,Mclean,VA,22102,1-047663,18065 Crossroads Way,St Jerome'S Crossroads,St Mary's County,MD,20628,2.44,St Jerome'S Crossroads\Lot 12\Section Two\St Jeromes Crossro,,,67200,
Company,,,St Jeromes Crossroads Llc,,,,,8312 Weller Avenue,,Mclean,VA,22102,1-047671,18055 Crossroads Way,St Jerome'S Crossroads,St Mary's County,MD,20628,2.05,St Jerome'S Crossroads\Lot 13\Section Two\St Jeromes Crossro,,,65200,
Company,,,St Jeromes Crossroads Llc,,,,,8312 Weller Avenue,,Mclean,VA,22102,1-047698,18035 Ellyn Ct,St Jerome'S Crossroads,St Mary's County,MD,20628,2.01,St Jerome'S Crossroads\Lot 14\Section Two\St Jeromes Crossro,,,65000,
Company,,,St Jeromes Crossroads Llc,,,,,8312 Weller Ct,,Mclean,VA,22101,1-047728,18040 Ellyn Ct,St Jerome'S Crossroads,St Mary's County,MD,20628,2.03,St Jerome'S Crossroads\Lot 16\Section Two\St Jeromes Crossro,,,65100,
Company,,,St Jeromes Crossroads Llc,,,,,8312 Weller Avenue,,Mclean,VA,22102,1-047752,49855 Saint Jeromes Pl,St Jerome'S Crossroads,St Mary's County,MD,20628,2.01,St Jerome'S Crossroads\Lot 19\Section Two\St Jeromes Crossro,,,65000,
Company,,,St Jeromes Crossroads Llc,,,,,8312 Weller Avenue,,Mclean,VA,22102,1-047760,49845 Saint Jeromes Pl,St Jerome'S Crossroads,St Mary's County,MD,20628,2.05,St Jerome'S Crossroads\Lot 20\Section Two\St Jeromes Crossro,,,65200,
